id,type,midpoint_x,midpoint_y,v0_x,v0_y,v1_x,v1_y,v2_x,v2_y,v3_x,v3_y
119,thin,0.9045084971874608,97.12241118514888,0.9999999999999876,97.41630381129512,1.8090169943749341,96.82851855900265,0.8090169943749341,96.82851855900265,-1.2434497875801753e-14,97.41630381129512
120,thin,0.9045084971874608,97.71019643744137,-1.2434497875801753e-14,97.41630381129512,0.8090169943749341,98.0040890635876,1.8090169943749341,98.0040890635876,0.9999999999999876,97.41630381129512
121,thick,1.15450849718746,98.47961732173518,0.8090169943749341,98.0040890635876,0.4999999999999858,98.95514557988275,1.4999999999999858,98.95514557988275,1.8090169943749341,98.0040890635876
122,thick,1.154508497187459,99.43067383803033,1.8090169943749324,99.9062020961779,1.4999999999999858,98.95514557988275,0.4999999999999858,98.95514557988275,0.8090169943749324,99.9062020961779
123,thin,3.5225424859373686,0.2938926261462369,2.618033988749895,2.220446049250313e-16,3.4270509831248424,0.5877852522924736,4.427050983124842,0.5877852522924736,3.618033988749895,2.220446049250313e-16
124,thick,4.0815594803123165,1.0633135104400504,4.73606797749979,1.5388417685876272,4.427050983124842,0.5877852522924736,3.4270509831248424,0.5877852522924736,3.73606797749979,1.5388417685876272
125,thin,3.8315594803123156,1.8327343947338637,3.927050983124842,2.1266270208801004,4.73606797749979,1.5388417685876272,3.73606797749979,1.5388417685876272,2.927050983124842,2.1266270208801004
126,thick,3.272542485937368,2.602155279027677,2.927050983124842,2.1266270208801004,2.6180339887498945,3.0776835371752536,3.6180339887498945,3.0776835371752536,3.927050983124842,2.1266270208801004
127,thick,3.272542485937368,3.553211795322831,3.9270509831248415,4.028740053470408,3.6180339887498945,3.0776835371752536,2.6180339887498945,3.0776835371752536,2.9270509831248415,4.028740053470408
128,thin,3.831559480312315,4.322632679616644,2.9270509831248415,4.028740053470408,3.736067977499789,4.616525305762881,4.73606797749979,4.616525305762881,3.9270509831248415,4.028740053470408
129,thick,4.081559480312316,5.092053563910458,3.736067977499789,4.616525305762881,3.4270509831248415,5.567581822058034,4.427050983124842,5.567581822058034,4.73606797749979,4.616525305762881
130,thick,4.081559480312316,6.043110080205611,4.73606797749979,6.518638338353187,4.427050983124842,5.567581822058034,3.4270509831248415,5.567581822058034,3.736067977499789,6.518638338353187
131,thin,3.831559480312315,6.812530964499424,3.9270509831248415,7.106423590645661,4.73606797749979,6.518638338353187,3.736067977499789,6.518638338353187,2.9270509831248415,7.106423590645661
132,thick,3.2725424859373677,7.5819518487932385,2.9270509831248415,7.106423590645661,2.618033988749894,8.057480106940815,3.618033988749894,8.057480106940815,3.9270509831248415,7.106423590645661
133,thin,3.5225424859373673,8.351372733087052,2.618033988749894,8.057480106940815,3.427050983124841,8.645265359233289,4.4270509831248415,8.645265359233289,3.618033988749894,8.057480106940815
134,thick,4.081559480312315,9.120793617380865,4.736067977499788,9.596321875528442,4.4270509831248415,8.645265359233289,3.427050983124841,8.645265359233289,3.736067977499788,9.596321875528442
135,thick,4.081559480312315,10.07185013367602,3.736067977499788,9.596321875528442,3.4270509831248406,10.547378391823594,4.427050983124841,10.547378391823594,4.736067977499788,9.596321875528442
136,thin,3.522542485937367,10.84127101796983,3.618033988749893,11.135163644116068,4.427050983124841,10.547378391823594,3.4270509831248406,10.547378391823594,2.618033988749893,11.135163644116068
137,thick,3.272542485937367,11.610691902263644,3.9270509831248406,12.086220160411221,3.618033988749893,11.135163644116068,2.618033988749893,11.135163644116068,2.9270509831248406,12.086220160411221
138,thick,3.272542485937367,12.561748418558798,2.9270509831248406,12.086220160411221,2.618033988749893,13.037276676706375,3.618033988749893,13.037276676706375,3.9270509831248406,12.086220160411221
139,thin,3.522542485937367,13.331169302852611,2.618033988749893,13.037276676706375,3.4270509831248406,13.625061928998848,4.427050983124841,13.625061928998848,3.618033988749893,13.037276676706375
140,thick,4.081559480312315,14.100590187146425,4.736067977499788,14.576118445294002,4.427050983124841,13.625061928998848,3.4270509831248406,13.625061928998848,3.736067977499788,14.576118445294002
141,thin,3.8315594803123143,14.870011071440238,3.9270509831248406,15.163903697586475,4.736067977499788,14.576118445294002,3.736067977499788,14.576118445294002,2.92705098312484,15.163903697586475
142,thick,3.2725424859373664,15.639431955734054,2.92705098312484,15.163903697586475,2.6180339887498927,16.11496021388163,3.618033988749893,16.11496021388163,3.9270509831248406,15.163903697586475
143,thick,3.2725424859373664,16.590488472029207,3.92705098312484,17.066016730176784,3.618033988749893,16.11496021388163,2.6180339887498927,16.11496021388163,2.9270509831248397,17.066016730176784
144,thin,3.831559480312314,17.35990935632302,2.9270509831248397,17.066016730176784,3.736067977499787,17.653801982469254,4.736067977499788,17.653801982469254,3.92705098312484,17.066016730176784
145,thick,4.081559480312314,18.12933024061683,3.736067977499787,17.653801982469254,3.4270509831248397,18.604858498764408,4.42705098312484,18.604858498764408,4.736067977499788,17.653801982469254
146,thin,3.522542485937366,18.898751124910646,3.6180339887498922,19.19264375105688,4.42705098312484,18.604858498764408,3.4270509831248397,18.604858498764408,2.6180339887498922,19.19264375105688
147,thick,3.2725424859373655,19.668172009204458,3.9270509831248392,20.143700267352035,3.6180339887498922,19.19264375105688,2.6180339887498922,19.19264375105688,2.9270509831248392,20.143700267352035
148,thick,3.2725424859373655,20.61922852549961,2.9270509831248392,20.143700267352035,2.618033988749892,21.09475678364719,3.618033988749892,21.09475678364719,3.9270509831248392,20.143700267352035
149,thin,3.5225424859373655,21.388649409793423,2.618033988749892,21.09475678364719,3.4270509831248392,21.68254203593966,4.42705098312484,21.68254203593966,3.618033988749892,21.09475678364719
150,thick,4.081559480312313,22.15807029408724,4.736067977499786,22.633598552234815,4.42705098312484,21.68254203593966,3.4270509831248392,21.68254203593966,3.7360679774997867,22.633598552234815
151,thick,4.081559480312313,23.109126810382392,3.7360679774997867,22.633598552234815,3.4270509831248392,23.58465506852997,4.42705098312484,23.58465506852997,4.736067977499786,22.633598552234815
